id,nombre científico,nombre común,rango,zonas USDA
bactris_obovata,Bactris obovata,Tapir Palm,-1.1°C a 1.7°C,"10a, 10b"
bactris_oligocarpa,Bactris oligocarpa,,-1.1°C a 1.7°C,"10a, 10b"
bactris_oligoclada,Bactris oligoclada,,1.7°C a 4.4°C,10b
bactris_panamensis,Bactris panamensis,,-1.1°C a 1.7°C,"10a, 10b"
bactris_pickelii,Bactris pickelii,,-1.1°C a 1.7°C,"10a, 10b"
bactris_pilosa,Bactris pilosa,,-1.1°C a 1.7°C,"10a, 10b"
bactris_pliniana,Bactris pliniana,,-1.1°C a 1.7°C,"10a, 10b"
bactris_plumeriana,Bactris plumeriana,,-1.1°C a 1.7°C,"10a, 10b"
bactris_polystachya,Bactris polystachya,,-1.1°C a 1.7°C,"10a, 10b"
bactris_ptariana,Bactris ptariana,,-1.1°C a 1.7°C,"10a, 10b"
bactris_rhaphidacantha,Bactris rhaphidacantha,Tiwara Palm,-1.1°C a 1.7°C,"10a, 10b"
bactris_riparia,Bactris riparia,,-1.1°C a 1.7°C,"10a, 10b"
bactris_rostrata,Bactris rostrata,,-1.1°C a 1.7°C,"10a, 10b"
bactris_schultesii,Bactris schultesii,,-1.1°C a 1.7°C,"10a, 10b"
bactris_setiflora,Bactris setiflora,,-1.1°C a 1.7°C,"10a, 10b"
bactris_setosa,Bactris setosa,,-3.9°C a -1.1°C,"9b, 10a, 10b"
bactris_setulosa,Bactris setulosa,,-3.9°C a -1.1°C,"9b, 10a, 10b"
bactris_simplicifrons,Bactris simplicifrons,,-1.1°C a 1.7°C,"10a, 10b"
bactris_soeiroana,Bactris soeiroana,,-1.1°C a 1.7°C,"10a, 10b"
bactris_sphaerocarpa,Bactris sphaerocarpa,,-1.1°C a 1.7°C,"10a, 10b"
bactris_syagroides,Bactris syagroides,,-1.1°C a 1.7°C,"10a, 10b"
bactris_tefensis,Bactris tefensis,,-1.1°C a 1.7°C,"10a, 10b"
bactris_timbuiensis,Bactris timbuiensis,,-1.1°C a 1.7°C,"10a, 10b"
bactris_tomentosa,Bactris tomentosa,,-1.1°C a 1.7°C,"10a, 10b"
bactris_turbinocarpa,Bactris turbinocarpa,,-1.1°C a 1.7°C,"10a, 10b"
bactris_vulgaris,Bactris vulgaris,,-1.1°C a 1.7°C,"10a, 10b"
bactris_x_moorei,Bactris x moorei,,-1.1°C a 1.7°C,"10a, 10b"
balaka_diffusa,Balaka diffusa,,4.4°C a 10.0°C,11
balaka_insularis,Balaka insularis,,1.7°C a 4.4°C,10b
balaka_longirostris,Balaka longirostris,,4.4°C a 10.0°C,11
balaka_macrocarpa,Balaka macrocarpa,,4.4°C a 10.0°C,11
balaka_microcarpa,Balaka microcarpa,Spear Palm,-1.1°C a 1.7°C,"10a, 10b"
balaka_pauciflora,Balaka pauciflora,,4.4°C a 10.0°C,11
balaka_samoensis,Balaka samoensis,,4.4°C a 10.0°C,11
balaka_seemannii,Balaka seemannii,Seemann's Palm,-1.1°C a 1.7°C,"10a, 10b"
balaka_streptostachys,Balaka streptostachys,,4.4°C a 10.0°C,11
balaka_tahitensis,Balaka tahitensis,,4.4°C a 10.0°C,11
barcella_odora,Barcella odora,,4.4°C a 10.0°C,11
basselinia_deplanchei,Basselinia deplanchei,,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
basselinia_eriostachys,Basselinia eriostachys,,-1.1°C a 1.7°C,"10a, 10b"
basselinia_favieri,Basselinia favieri,,4.4°C a 10.0°C,11
basselinia_glabrata,Basselinia glabrata,,4.4°C a 10.0°C,11
basselinia_gracilis,Basselinia gracilis,,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
basselinia_humboldtiana,Basselinia humboldtiana,,4.4°C a 10.0°C,11
basselinia_iterata,Basselinia iterata,,4.4°C a 10.0°C,11
basselinia_moorei,Basselinia moorei,,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
basselinia_pancheri,Basselinia pancheri,Black Basselinia,4.4°C a 10.0°C,11
basselinia_porphyrea,Basselinia porphyrea,,4.4°C a 10.0°C,11
basselinia_sordida,Basselinia sordida,,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
basselinia_tomentosa,Basselinia tomentosa,,4.4°C a 10.0°C,11
basselinia_velutina,Basselinia velutina,,-3.9°C a -1.1°C,"9b, 10a, 10b"
basselinia_vestita,Basselinia vestita,,4.4°C a 10.0°C,11
beccariophoenix_alfredii,Beccariophoenix alfredii,High Plateau Coconut Palm,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
beccariophoenix_fenestralis,Beccariophoenix fenestralis,Giant Window Palm,1.7°C a 4.4°C,10b
beccariophoenix_madagascariensis,Beccariophoenix madagascariensis,Giant Window Palm,-3.9°C a -1.1°C,"9b, 10a, 10b"
bentinckia_condapanna,Bentinckia condapanna,Lord Bentinck's Palm,1.7°C a 4.4°C,10b
bentinckia_nicobarica,Bentinckia nicobarica,Nicobar Palm,-1.1°C a 1.7°C,"10a, 10b"
bismarckia_nobilis,Bismarckia nobilis,Bismarck Palm,1.7°C a 4.4°C,10b
bismarckia_nobilis_sp_mayotte,Bismarckia nobilis sp. mayotte,Mayotte Bismarck Palm,1.7°C a 4.4°C,10b
bismarckia_nobilis_sp_silver,Bismarckia nobilis sp. silver,Silver Bismarck Palm,-3.9°C a -1.1°C,"9b, 10a, 10b"
borassodendron_borneense,Borassodendron borneense,Borneo Giant Fan Palm,4.4°C a 10.0°C,11
borassodendron_machadonis,Borassodendron machadonis,Chang-hai Palm,4.4°C a 10.0°C,11
borassus_aethiopum,Borassus aethiopum,Palmyra palm,-3.9°C a -1.1°C,"9b, 10a, 10b"
borassus_akeassii,Borassus akeassii,Ake Assi's Palmyra Palm,-1.1°C a 1.7°C,"10a, 10b"
borassus_flabellifer,Borassus flabellifer,Lontar Palm,-1.1°C a 1.7°C,"10a, 10b"
borassus_heineanus,Borassus heineanus,,4.4°C a 10.0°C,11
borassus_madagascariensis,Borassus madagascariensis,Madagascar Palmyra Palm,-1.1°C a 1.7°C,"10a, 10b"
brahea_aculeata,Brahea aculeata,Sinaloa Hesper Palm,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
brahea_armata,Brahea armata,Blue Hesper Palm,-9.4°C a -6.7°C,"8b, 9a, 9b, 10a, 10b"
brahea_armata_var_microcarpa,Brahea armata var. microcarpa,Brahea sp. New Silver,-9.4°C a -6.7°C,"8b, 9a, 9b, 10a, 10b"
brahea_brandegeei,Brahea brandegeei,,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
brahea_calcarea,Brahea calcarea,White Rock Palm,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
brahea_decumbens,Brahea decumbens,Mexican Dwarf Blue Palm,-9.4°C a -6.7°C,"8b, 9a, 9b, 10a, 10b"
brahea_dulcis,Brahea dulcis,Rock Palm,-9.4°C a -6.7°C,"8b, 9a, 9b, 10a, 10b"
brahea_dulcis_sp_blue,Brahea dulcis sp. blue,Blue Rock Palm,-9.4°C a -6.7°C,"8b, 9a, 9b, 10a, 10b"
brahea_edulis,Brahea edulis,Guadalupe Palm,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
brahea_moorei,Brahea moorei,Dwarf Rock Palm,-9.4°C a -6.7°C,"8b, 9a, 9b, 10a, 10b"
brahea_pimo,Brahea pimo,,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
brahea_salvadorensis,Brahea salvadorensis,Salvadorian Rock Palm,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
brahea_sarukhanii,Brahea sarukhanii,Sarukhan's Hesper Palm,-12.2°C a -9.4°C,"8a, 8b, 9a, 9b, 10a, 10b"
brassiophoenix_drymophloeoides,Brassiophoenix drymophloeoides,,4.4°C a 10.0°C,11
brassiophoenix_schumannii,Brassiophoenix schumannii,,4.4°C a 10.0°C,11
burretiokentia_dumasii,Burretiokentia dumasii,,-1.1°C a 1.7°C,"10a, 10b"
burretiokentia_grandiflora,Burretiokentia grandiflora,,-1.1°C a 1.7°C,"10a, 10b"
burretiokentia_hapala,Burretiokentia hapala,Dreadlock Palm,-1.1°C a 1.7°C,"10a, 10b"
burretiokentia_koghiensis,Burretiokentia koghiensis,,-1.1°C a 1.7°C,"10a, 10b"
burretiokentia_vieillardii,Burretiokentia vieillardii,,-1.1°C a 1.7°C,"10a, 10b"
butia_archeri,Butia archeri,Dwarf Jelly Palm,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
butia_campicola,Butia campicola,,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
butia_capitata,Butia capitata,Jelly Palm,-15.0°C a -12.2°C,"7b, 8a, 8b, 9a, 9b, 10a, 10b"
butia_catarinensis,Butia catarinensis,Coastal Jelly Palm,-15.0°C a -12.2°C,"7b, 8a, 8b, 9a, 9b, 10a, 10b"
butia_eriospatha,Butia eriospatha,Woolly Jelly Palm,-15.0°C a -12.2°C,"7b, 8a, 8b, 9a, 9b, 10a, 10b"
butia_exilata,Butia exilata,,-3.9°C a -1.1°C,"9b, 10a, 10b"
butia_exospadix,Butia exospadix,,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
butia_lallemantii,Butia lallemantii,,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
butia_lepidotispatha,Butia lepidotispatha,,-3.9°C a -1.1°C,"9b, 10a, 10b"
butia_leptospatha,Butia leptospatha,,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
butia_marmorii,Butia marmorii,,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
butia_matogrossensis,Butia matogrossensis,,-3.9°C a -1.1°C,"9b, 10a, 10b"
butia_microspadix,Butia microspadix,Dwarf Wooly Jelly Palm,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
butia_noblickii,Butia noblickii,,-3.9°C a -1.1°C,"9b, 10a, 10b"
butia_odorata,Butia odorata,Southern Jelly Palm,-15.0°C a -12.2°C,"7b, 8a, 8b, 9a, 9b, 10a, 10b"
butia_paraguayensis,Butia paraguayensis,Dwarf Yatay Palm,-9.4°C a -6.7°C,"8b, 9a, 9b, 10a, 10b"
butia_pubispatha,Butia pubispatha,,-3.9°C a -1.1°C,"9b, 10a, 10b"
butia_purpurascens,Butia purpurascens,Purple Yatay Palm,-9.4°C a -6.7°C,"8b, 9a, 9b, 10a, 10b"
butia_quaraimana,Butia quaraimana,,-3.9°C a -1.1°C,"9b, 10a, 10b"
butia_stolonifera,Butia stolonifera,,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
butia_witeckii,Butia witeckii,,-15.0°C a -12.2°C,"7b, 8a, 8b, 9a, 9b, 10a, 10b"
butia_yatay,Butia yatay,Yatay Palm,-15.0°C a -12.2°C,"7b, 8a, 8b, 9a, 9b, 10a, 10b"
calamus_wuliangshanensis,Calamus wuliangshanensis,Wu-liang Mountain Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_zebrinus,Calamus zebrinus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_zeylanicus,Calamus zeylanicus,Ceylon Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_zieckii,Calamus zieckii,,4.4°C a 10.0°C,11
calamus_zollingeri,Calamus zollingeri,,-1.1°C a 1.7°C,"10a, 10b"
calamus_zonatus,Calamus zonatus,,-1.1°C a 1.7°C,"10a, 10b"
calyptrocalyx_albertisianus,Calyptrocalyx albertisianus,Sunset Palm,4.4°C a 10.0°C,11
calyptrocalyx_amoenus,Calyptrocalyx amoenus,,4.4°C a 10.0°C,11
calyptrocalyx_arfakianus,Calyptrocalyx arfakianus,,4.4°C a 10.0°C,11
calyptrocalyx_awa,Calyptrocalyx awa,Awa Palm,4.4°C a 10.0°C,11
calyptrocalyx_caudiculatus,Calyptrocalyx caudiculatus,,4.4°C a 10.0°C,11
calyptrocalyx_doxanthus,Calyptrocalyx doxanthus,,4.4°C a 10.0°C,11
calyptrocalyx_elegans,Calyptrocalyx elegans,,4.4°C a 10.0°C,11
calyptrocalyx_flabellatus,Calyptrocalyx flabellatus,,4.4°C a 10.0°C,11
calyptrocalyx_forbesii,Calyptrocalyx forbesii,,4.4°C a 10.0°C,11
calyptrocalyx_geonomiformis,Calyptrocalyx geonomiformis,,4.4°C a 10.0°C,11
calyptrocalyx_hollrungii,Calyptrocalyx hollrungii,Hollrung's Palm,4.4°C a 10.0°C,11
calyptrocalyx_julianettii,Calyptrocalyx julianettii,,4.4°C a 10.0°C,11
calyptrocalyx_lauterbachianus,Calyptrocalyx lauterbachianus,,4.4°C a 10.0°C,11
calyptrocalyx_laxiflorus,Calyptrocalyx laxiflorus,,4.4°C a 10.0°C,11
calyptrocalyx_lepidotus,Calyptrocalyx lepidotus,,4.4°C a 10.0°C,11
calyptrocalyx_leptostachys,Calyptrocalyx leptostachys,,4.4°C a 10.0°C,11
calyptrocalyx_merrillianus,Calyptrocalyx merrillianus,,4.4°C a 10.0°C,11
calyptrocalyx_micholitzii,Calyptrocalyx micholitzii,Micholitz's Palm,4.4°C a 10.0°C,11
calyptrocalyx_multifidus,Calyptrocalyx multifidus,,4.4°C a 10.0°C,11
calyptrocalyx_pachystachys,Calyptrocalyx pachystachys,,4.4°C a 10.0°C,11
calyptrocalyx_pauciflorus,Calyptrocalyx pauciflorus,,4.4°C a 10.0°C,11
calyptrocalyx_polyphyllus,Calyptrocalyx polyphyllus,Flame Palm,4.4°C a 10.0°C,11
calyptrocalyx_pusillus,Calyptrocalyx pusillus,,4.4°C a 10.0°C,11
calyptrocalyx_sessiliflorus,Calyptrocalyx sessiliflorus,,4.4°C a 10.0°C,11
calyptrocalyx_spicatus,Calyptrocalyx spicatus,Maluku Kentia Palm,1.7°C a 4.4°C,10b
calyptrocalyx_yamutumene,Calyptrocalyx yamutumene,,4.4°C a 10.0°C,11
calyptrogyne_allenii_subsp_allenii,Calyptrogyne allenii subsp. allenii,,1.7°C a 4.4°C,10b
calyptrogyne_allenii_subsp_centralis,Calyptrogyne allenii subsp. centralis,,1.7°C a 4.4°C,10b
calyptrogyne_anomala,Calyptrogyne anomala,,1.7°C a 4.4°C,10b
calyptrogyne_baudensis,Calyptrogyne baudensis,,-1.1°C a 1.7°C,"10a, 10b"
calyptrogyne_coloradensis,Calyptrogyne coloradensis,,1.7°C a 4.4°C,10b
calyptrogyne_condensata,Calyptrogyne condensata,,1.7°C a 4.4°C,10b
calyptrogyne_costatifrons_subsp_costatifrons,Calyptrogyne costatifrons subsp. costatifrons,,1.7°C a 4.4°C,10b
calyptrogyne_costatifrons_subsp_dariensis,Calyptrogyne costatifrons subsp. dariensis,,1.7°C a 4.4°C,10b
calyptrogyne_costatifrons_subsp_occidentalis,Calyptrogyne costatifrons subsp. occidentalis,,1.7°C a 4.4°C,10b
calyptrogyne_deneversii,Calyptrogyne deneversii,,1.7°C a 4.4°C,10b
calyptrogyne_fortunensis,Calyptrogyne fortunensis,,1.7°C a 4.4°C,10b
calyptrogyne_ghiesbreghtiana_subsp_ghiesbreghtiana,Calyptrogyne ghiesbreghtiana subsp. ghiesbreghtiana,Vampire Palm,4.4°C a 10.0°C,11
calyptrogyne_ghiesbreghtiana_subsp_glauca,Calyptrogyne ghiesbreghtiana subsp. glauca,Vampire Palm,4.4°C a 10.0°C,11
calyptrogyne_ghiesbreghtiana_subsp_hondurensis,Calyptrogyne ghiesbreghtiana subsp. hondurensis,,4.4°C a 10.0°C,11
calyptrogyne_ghiesbreghtiana_subsp_spicigera,Calyptrogyne ghiesbreghtiana subsp. spicigera,,4.4°C a 10.0°C,11
calyptrogyne_herrerae,Calyptrogyne herrerae,,1.7°C a 4.4°C,10b
calyptrogyne_kunorum,Calyptrogyne kunorum,,1.7°C a 4.4°C,10b
calyptrogyne_osensis,Calyptrogyne osensis,,1.7°C a 4.4°C,10b
calyptrogyne_panamensis_subsp_centralis,Calyptrogyne panamensis subsp. centralis,,4.4°C a 10.0°C,11
calyptrogyne_panamensis_subsp_occidentalis,Calyptrogyne panamensis subsp. occidentalis,,4.4°C a 10.0°C,11
calyptrogyne_panamensis_subsp_panamensis,Calyptrogyne panamensis subsp. panamensis,,4.4°C a 10.0°C,11
calyptrogyne_panamensis_subsp_tutensis,Calyptrogyne panamensis subsp. tutensis,,4.4°C a 10.0°C,11
calyptrogyne_pubescens,Calyptrogyne pubescens,,1.7°C a 4.4°C,10b
calyptrogyne_sanblasensis,Calyptrogyne sanblasensis,,4.4°C a 10.0°C,11
calyptrogyne_trichostachys,Calyptrogyne trichostachys,,1.7°C a 4.4°C,10b
calyptrogyne_tutensis,Calyptrogyne tutensis,,4.4°C a 10.0°C,11
calyptronoma_occidentalis,Calyptronoma occidentalis,Manac Palm,1.7°C a 4.4°C,10b
calyptronoma_plumeriana,Calyptronoma plumeriana,Cuban Manac Palm,1.7°C a 4.4°C,10b
calyptronoma_rivalis,Calyptronoma rivalis,Puerto Rican Manac Palm,1.7°C a 4.4°C,10b
carpentaria_acuminata,Carpentaria acuminata,Carpentaria Palm,-1.1°C a 1.7°C,"10a, 10b"
carpoxylon_macrospermum,Carpoxylon macrospermum,Aneityum Palm,-1.1°C a 1.7°C,"10a, 10b"
caryota_albertii,Caryota albertii,Australian Fishtail Palm,-1.1°C a 1.7°C,"10a, 10b"
caryota_angustifolia,Caryota angustifolia,,-1.1°C a 1.7°C,"10a, 10b"
caryota_bacsonensis,Caryota bacsonensis,Bac Son Fishtail Palm,-1.1°C a 1.7°C,"10a, 10b"
caryota_cumingii,Caryota cumingii,Philippine Fishtail Palm,1.7°C a 4.4°C,10b
caryota_kiriwongensis,Caryota kiriwongensis,Kiriwong Fishtail Palm,-1.1°C a 1.7°C,"10a, 10b"
caryota_maxima,Caryota maxima,Mountain Fish Tail Palm,-1.1°C a 1.7°C,"10a, 10b"
caryota_maxima_sp_himalaya,Caryota maxima sp. himalaya,Mountain Fish Tail,-3.9°C a -1.1°C,"9b, 10a, 10b"
caryota_mitis,Caryota mitis,Clustered Fishtail Palm,-1.1°C a 1.7°C,"10a, 10b"
caryota_monostachya,Caryota monostachya,Dwarf Fishtail Palm,1.7°C a 4.4°C,10b
caryota_no,Caryota no,Borneo Fishtail Palm,1.7°C a 4.4°C,10b
caryota_obtusa,Caryota obtusa,Giant Fishtail Palm,-3.9°C a -1.1°C,"9b, 10a, 10b"
caryota_ochlandra,Caryota ochlandra,Chinese Fishtail Palm,-3.9°C a -1.1°C,"9b, 10a, 10b"
caryota_ophiopellis,Caryota ophiopellis,Snakeskin Fishtail Palm,1.7°C a 4.4°C,10b
caryota_rumphiana,Caryota rumphiana,New Guinea Fishtail Palm,1.7°C a 4.4°C,10b
caryota_sympetala,Caryota sympetala,Minature Fishtail Palm,1.7°C a 4.4°C,10b
caryota_urens,Caryota urens,Jaggery Palm,-1.1°C a 1.7°C,"10a, 10b"
caryota_zebrina,Caryota zebrina,Zebra Fishtail Palm,1.7°C a 4.4°C,10b
ceroxylon_alpinum,Ceroxylon alpinum,Andean Wax Palm,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
ceroxylon_amazonicum,Ceroxylon amazonicum,Amazon Wax Palm,-1.1°C a 1.7°C,"10a, 10b"
ceroxylon_ceriferum,Ceroxylon ceriferum,Klopstockia Wax Palm,-12.2°C a -9.4°C,"8a, 8b, 9a, 9b, 10a, 10b"
ceroxylon_echinulatum,Ceroxylon echinulatum,Puembo Wax Palm,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
ceroxylon_parvifrons,Ceroxylon parvifrons,Golden Wax Palm,-12.2°C a -9.4°C,"8a, 8b, 9a, 9b, 10a, 10b"
ceroxylon_parvum,Ceroxylon parvum,Dwarf Wax Palm,-3.9°C a -1.1°C,"9b, 10a, 10b"
ceroxylon_peruvianum,Ceroxylon peruvianum,Peruvian Wax Palm,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
ceroxylon_pityrophyllum,Ceroxylon pityrophyllum,Large Anther Wax Palm,-12.2°C a -9.4°C,"8a, 8b, 9a, 9b, 10a, 10b"
ceroxylon_quindiuense,Ceroxylon quindiuense,Quindio Wax Palm,-9.4°C a -6.7°C,"8b, 9a, 9b, 10a, 10b"
ceroxylon_sasaimae,Ceroxylon sasaimae,Sasaima Wax Palm,-3.9°C a -1.1°C,"9b, 10a, 10b"
ceroxylon_ventricosum,Ceroxylon ventricosum,Ecuadorian Wax Palm,-9.4°C a -6.7°C,"8b, 9a, 9b, 10a, 10b"
ceroxylon_vogelianum,Ceroxylon vogelianum,Vogel Wax Palm,-9.4°C a -6.7°C,"8b, 9a, 9b, 10a, 10b"
chamaedorea_adscendens,Chamaedorea adscendens,Velvet Palm,-1.1°C a 1.7°C,"10a, 10b"
chamaedorea_allenii,Chamaedorea allenii,,-1.1°C a 1.7°C,"10a, 10b"
chamaedorea_alternans,Chamaedorea alternans,,-1.1°C a 1.7°C,"10a, 10b"
chamaedorea_amabilis,Chamaedorea amabilis,Lovely Palm,-1.1°C a 1.7°C,"10a, 10b"
chamaedorea_anemophila,Chamaedorea anemophila,,-1.1°C a 1.7°C,"10a, 10b"
chamaedorea_angustisecta,Chamaedorea angustisecta,,-1.1°C a 1.7°C,"10a, 10b"
chamaedorea_arenbergiana,Chamaedorea arenbergiana,,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
chamaedorea_atrovirens,Chamaedorea atrovirens,,-1.1°C a 1.7°C,"10a, 10b"
chamaedorea_benziei,Chamaedorea benziei,,-1.1°C a 1.7°C,"10a, 10b"
chamaedorea_binderi,Chamaedorea binderi,,-1.1°C a 1.7°C,"10a, 10b"
chamaedorea_brachyclada,Chamaedorea brachyclada,,-3.9°C a -1.1°C,"9b, 10a, 10b"
chamaedorea_brachypoda,Chamaedorea brachypoda,,1.7°C a 4.4°C,10b
chamaedorea_carchensis,Chamaedorea carchensis,,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
chamaedorea_castillomontii,Chamaedorea castillo-montii,,-1.1°C a 1.7°C,"10a, 10b"
chamaedorea_cataractarum,Chamaedorea cataractarum,Cascade Palm,-3.9°C a -1.1°C,"9b, 10a, 10b"
chamaedorea_christinae,Chamaedorea christinae,,-1.1°C a 1.7°C,"10a, 10b"
chamaedorea_correae,Chamaedorea correae,,-1.1°C a 1.7°C,"10a, 10b"
chamaedorea_costaricana,Chamaedorea costaricana,Costa Rica Bamboo Palm,-9.4°C a -6.7°C,"8b, 9a, 9b, 10a, 10b"
chamaedorea_crucensis,Chamaedorea crucensis,,-1.1°C a 1.7°C,"10a, 10b"
chamaedorea_dammeriana,Chamaedorea dammeriana,Sirik Palm,-1.1°C a 1.7°C,"10a, 10b"
chamaedorea_deckeriana,Chamaedorea deckeriana,,-1.1°C a 1.7°C,"10a, 10b"
chamaedorea_deneversiana,Chamaedorea deneversiana,,1.7°C a 4.4°C,10b
chamaedorea_elatior,Chamaedorea elatior,Climbing Chamaedorea,-3.9°C a -1.1°C,"9b, 10a, 10b"
chamaedorea_elegans,Chamaedorea elegans,Parlor Palm,-3.9°C a -1.1°C,"9b, 10a, 10b"
chamaedorea_ernestiaugusti,Chamaedorea ernesti-augusti,,-3.9°C a -1.1°C,"9b, 10a, 10b"
chamaedorea_falcifera,Chamaedorea falcifera,,-1.1°C a 1.7°C,"10a, 10b"
chamaedorea_foveata,Chamaedorea foveata,,-1.1°C a 1.7°C,"10a, 10b"
chamaedorea_fractiflexa,Chamaedorea fractiflexa,,-9.4°C a -6.7°C,"8b, 9a, 9b, 10a, 10b"
chamaedorea_fragrans,Chamaedorea fragrans,Sangapilla Palm,-1.1°C a 1.7°C,"10a, 10b"
chamaedorea_frondosa,Chamaedorea frondosa,,-1.1°C a 1.7°C,"10a, 10b"
chamaedorea_geonomiformis,Chamaedorea geonomiformis,,-1.1°C a 1.7°C,"10a, 10b"
chamaedorea_geonomiformis_var_tenella,Chamaedorea geonomiformis var. tenella,Necklace Palm,-1.1°C a 1.7°C,"10a, 10b"
chamaedorea_glaucifolia,Chamaedorea glaucifolia,Glaucous Parlour Palm,-3.9°C a -1.1°C,"9b, 10a, 10b"
chamaedorea_graminifolia,Chamaedorea graminifolia,,-3.9°C a -1.1°C,"9b, 10a, 10b"
chamaedorea_guntheriana,Chamaedorea guntheriana,,-1.1°C a 1.7°C,"10a, 10b"
chamaedorea_hodelii,Chamaedorea hodelii,,-1.1°C a 1.7°C,"10a, 10b"
chamaedorea_hooperiana,Chamaedorea hooperiana,Maya Palm,-3.9°C a -1.1°C,"9b, 10a, 10b"
chamaedorea_ibarrae,Chamaedorea ibarrae,,-9.4°C a -6.7°C,"8b, 9a, 9b, 10a, 10b"
chamaedorea_incrustata,Chamaedorea incrustata,,-1.1°C a 1.7°C,"10a, 10b"
chamaedorea_keelerorum,Chamaedorea keelerorum,,-9.4°C a -6.7°C,"8b, 9a, 9b, 10a, 10b"
chamaedorea_klotzschiana,Chamaedorea klotzschiana,Bow Tie Palm,-3.9°C a -1.1°C,"9b, 10a, 10b"
chamaedorea_lehmannii,Chamaedorea lehmannii,,-9.4°C a -6.7°C,"8b, 9a, 9b, 10a, 10b"
chamaedorea_liebmannii,Chamaedorea liebmannii,,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
chamaedorea_linearis,Chamaedorea linearis,St. Pauls Cane Palm,-12.2°C a -9.4°C,"8a, 8b, 9a, 9b, 10a, 10b"
chamaedorea_lucidifrons,Chamaedorea lucidifrons,,1.7°C a 4.4°C,10b
chamaedorea_macrospadix,Chamaedorea macrospadix,,-3.9°C a -1.1°C,"9b, 10a, 10b"
chamaedorea_matae,Chamaedorea matae,,-1.1°C a 1.7°C,"10a, 10b"
chamaedorea_metallica,Chamaedorea metallica,Metallic palm,-3.9°C a -1.1°C,"9b, 10a, 10b"
chamaedorea_microphylla,Chamaedorea microphylla,,-1.1°C a 1.7°C,"10a, 10b"
chamaedorea_microspadix,Chamaedorea microspadix,Bamboo Palm,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
chamaedorea_moliniana,Chamaedorea moliniana,,-1.1°C a 1.7°C,"10a, 10b"
chamaedorea_murriensis,Chamaedorea murriensis,,-3.9°C a -1.1°C,"9b, 10a, 10b"
chamaedorea_nationsiana,Chamaedorea nationsiana,,-1.1°C a 1.7°C,"10a, 10b"
chamaedorea_neurochlamys,Chamaedorea neurochlamys,,-1.1°C a 1.7°C,"10a, 10b"
chamaedorea_nubium,Chamaedorea nubium,,-9.4°C a -6.7°C,"8b, 9a, 9b, 10a, 10b"
chamaedorea_oblongata,Chamaedorea oblongata,,1.7°C a 4.4°C,10b
chamaedorea_oreophila,Chamaedorea oreophila,,-3.9°C a -1.1°C,"9b, 10a, 10b"
chamaedorea_pachecoana,Chamaedorea pachecoana,,-3.9°C a -1.1°C,"9b, 10a, 10b"
chamaedorea_palmeriana,Chamaedorea palmeriana,,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
chamaedorea_parvifolia,Chamaedorea parvifolia,,-9.4°C a -6.7°C,"8b, 9a, 9b, 10a, 10b"
chamaedorea_parvisecta,Chamaedorea parvisecta,,-9.4°C a -6.7°C,"8b, 9a, 9b, 10a, 10b"
chamaedorea_pauciflora,Chamaedorea pauciflora,,1.7°C a 4.4°C,10b
chamaedorea_pedunculata,Chamaedorea pedunculata,,-1.1°C a 1.7°C,"10a, 10b"
chamaedorea_pinnatifrons,Chamaedorea pinnatifrons,,-9.4°C a -6.7°C,"8b, 9a, 9b, 10a, 10b"
chamaedorea_piscifolia,Chamaedorea piscifolia,,-1.1°C a 1.7°C,"10a, 10b"
chamaedorea_pittieri,Chamaedorea pittieri,,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
chamaedorea_plumosa,Chamaedorea plumosa,,-3.9°C a -1.1°C,"9b, 10a, 10b"
